Financial Benchmarks India Pvt Ltd
Reference Rates
Date,Time,Currency Pairs,Rate,Comments
28 Nov 2023,1:30:00 PM,INR / 100 JPY,56.24,
24 Nov 2023,1:30:00 PM,INR / 1 USD,83.3675,
24 Nov 2023,1:30:00 PM,INR / 1 GBP,104.551,
24 Nov 2023,1:30:00 PM,INR / 1 EUR,90.93,
24 Nov 2023,1:30:00 PM,INR / 100 JPY,55.85,
23 Nov 2023,1:30:00 PM,INR / 1 USD,83.3571,
23 Nov 2023,1:30:00 PM,INR / 1 GBP,104.299,
23 Nov 2023,1:30:00 PM,INR / 1 EUR,90.9532,
23 Nov 2023,1:30:00 PM,INR / 100 JPY,55.94,
22 Nov 2023,1:30:00 PM,INR / 1 USD,83.3375,
22 Nov 2023,1:30:00 PM,INR / 1 GBP,104.324,
22 Nov 2023,1:30:00 PM,INR / 1 EUR,90.8451,
22 Nov 2023,1:30:00 PM,INR / 100 JPY,55.95,
21 Nov 2023,1:30:00 PM,INR / 1 USD,83.3466,
21 Nov 2023,1:30:00 PM,INR / 1 GBP,104.402,
21 Nov 2023,1:30:00 PM,INR / 1 EUR,91.3062,
21 Nov 2023,1:30:00 PM,INR / 100 JPY,56.4,
20 Nov 2023,1:30:00 PM,INR / 1 USD,83.3309,
20 Nov 2023,1:30:00 PM,INR / 1 GBP,103.984,
20 Nov 2023,1:30:00 PM,INR / 1 EUR,90.9829,
20 Nov 2023,1:30:00 PM,INR / 100 JPY,55.87,
17 Nov 2023,1:30:00 PM,INR / 1 USD,83.2646,
17 Nov 2023,1:30:00 PM,INR / 1 GBP,103.375,
17 Nov 2023,1:30:00 PM,INR / 1 EUR,90.3648,
17 Nov 2023,1:30:00 PM,INR / 100 JPY,55.28,
16 Nov 2023,1:30:00 PM,INR / 1 USD,83.2388,
16 Nov 2023,1:30:00 PM,INR / 1 GBP,103.188,
16 Nov 2023,1:30:00 PM,INR / 1 EUR,90.2225,
16 Nov 2023,1:30:00 PM,INR / 100 JPY,55,
15 Nov 2023,1:30:00 PM,INR / 1 USD,83.1272,
15 Nov 2023,1:30:00 PM,INR / 1 GBP,103.83,
15 Nov 2023,1:30:00 PM,INR / 1 EUR,90.4008,
15 Nov 2023,1:30:00 PM,INR / 100 JPY,55.18,
13 Nov 2023,1:30:00 PM,INR / 1 USD,83.3248,
13 Nov 2023,1:30:00 PM,INR / 1 GBP,101.954,
13 Nov 2023,1:30:00 PM,INR / 1 EUR,89.0648,
13 Nov 2023,1:30:00 PM,INR / 100 JPY,54.9,
10 Nov 2023,1:30:00 PM,INR / 1 USD,83.353,
10 Nov 2023,1:30:00 PM,INR / 1 GBP,101.936,
10 Nov 2023,1:30:00 PM,INR / 1 EUR,88.9138,
10 Nov 2023,1:30:00 PM,INR / 100 JPY,55.06,
09 Nov 2023,1:30:00 PM,INR / 1 USD,83.2808,
09 Nov 2023,1:30:00 PM,INR / 1 GBP,102.31,
09 Nov 2023,1:30:00 PM,INR / 1 EUR,89.1749,
09 Nov 2023,1:30:00 PM,INR / 100 JPY,55.16,
08 Nov 2023,1:30:00 PM,INR / 1 USD,83.2691,
08 Nov 2023,1:30:00 PM,INR / 1 GBP,102.221,
08 Nov 2023,1:30:00 PM,INR / 1 EUR,88.9797,
08 Nov 2023,1:30:00 PM,INR / 100 JPY,55.26,
07 Nov 2023,1:30:00 PM,INR / 1 USD,83.265,
07 Nov 2023,1:30:00 PM,INR / 1 GBP,102.641,
07 Nov 2023,1:30:00 PM,INR / 1 EUR,89.1391,
07 Nov 2023,1:30:00 PM,INR / 100 JPY,55.37,
06 Nov 2023,1:30:00 PM,INR / 1 USD,83.2213,
06 Nov 2023,1:30:00 PM,INR / 1 GBP,103.051,
06 Nov 2023,1:30:00 PM,INR / 1 EUR,89.358,
06 Nov 2023,1:30:00 PM,INR / 100 JPY,55.65,
03 Nov 2023,1:30:00 PM,INR / 1 USD,83.2669,
03 Nov 2023,1:30:00 PM,INR / 1 GBP,101.627,
03 Nov 2023,1:30:00 PM,INR / 1 EUR,88.5283,
03 Nov 2023,1:30:00 PM,INR / 100 JPY,55.4,
02 Nov 2023,1:30:00 PM,INR / 1 USD,83.263,
02 Nov 2023,1:30:00 PM,INR / 1 GBP,101.404,
02 Nov 2023,1:30:00 PM,INR / 1 EUR,88.2388,
02 Nov 2023,1:30:00 PM,INR / 100 JPY,55.36,
01 Nov 2023,1:30:00 PM,INR / 1 USD,83.2843,
01 Nov 2023,1:30:00 PM,INR / 1 GBP,101.117,
01 Nov 2023,1:30:00 PM,INR / 1 EUR,88.0393,
01 Nov 2023,1:30:00 PM,INR / 100 JPY,55.06,
31 Oct 2023,1:30:00 PM,INR / 1 USD,83.2692,
31 Oct 2023,1:30:00 PM,INR / 1 GBP,101.164,
31 Oct 2023,1:30:00 PM,INR / 1 EUR,88.3236,
31 Oct 2023,1:30:00 PM,INR / 100 JPY,55.42,
30 Oct 2023,1:30:00 PM,INR / 1 USD,83.2676,
30 Oct 2023,1:30:00 PM,INR / 1 GBP,100.929,
30 Oct 2023,1:30:00 PM,INR / 1 EUR,87.9506,
30 Oct 2023,1:30:00 PM,INR / 100 JPY,55.66,
27 Oct 2023,1:30:00 PM,INR / 1 USD,83.2518,
27 Oct 2023,1:30:00 PM,INR / 1 GBP,100.911,
27 Oct 2023,1:30:00 PM,INR / 1 EUR,87.8984,
27 Oct 2023,1:30:00 PM,INR / 100 JPY,55.42,
26 Oct 2023,1:30:00 PM,INR / 1 USD,83.2439,
26 Oct 2023,1:30:00 PM,INR / 1 GBP,100.516,
26 Oct 2023,1:30:00 PM,INR / 1 EUR,87.7041,
26 Oct 2023,1:30:00 PM,INR / 100 JPY,55.22,
25 Oct 2023,1:30:00 PM,INR / 1 USD,83.1518,
25 Oct 2023,1:30:00 PM,INR / 1 GBP,101.147,
25 Oct 2023,1:30:00 PM,INR / 1 EUR,88.121,
25 Oct 2023,1:30:00 PM,INR / 100 JPY,55.49,
23 Oct 2023,1:30:00 PM,INR / 1 USD,83.1663,
23 Oct 2023,1:30:00 PM,INR / 1 GBP,101.08,
23 Oct 2023,1:30:00 PM,INR / 1 EUR,87.9617,
23 Oct 2023,1:30:00 PM,INR / 100 JPY,55.47,
20 Oct 2023,1:30:00 PM,INR / 1 USD,83.1982,
20 Oct 2023,1:30:00 PM,INR / 1 GBP,100.656,
20 Oct 2023,1:30:00 PM,INR / 1 EUR,87.9166,
20 Oct 2023,1:30:00 PM,INR / 100 JPY,55.49,
19 Oct 2023,1:30:00 PM,INR / 1 USD,83.2746,
19 Oct 2023,1:30:00 PM,INR / 1 GBP,101.05,
19 Oct 2023,1:30:00 PM,INR / 1 EUR,87.7592,
19 Oct 2023,1:30:00 PM,INR / 100 JPY,55.6,
18 Oct 2023,1:30:00 PM,INR / 1 USD,83.2571,
18 Oct 2023,1:30:00 PM,INR / 1 GBP,101.631,
18 Oct 2023,1:30:00 PM,INR / 1 EUR,88.1715,
18 Oct 2023,1:30:00 PM,INR / 100 JPY,55.64,
17 Oct 2023,1:30:00 PM,INR / 1 USD,83.2555,
17 Oct 2023,1:30:00 PM,INR / 1 GBP,101.35,
17 Oct 2023,1:30:00 PM,INR / 1 EUR,87.7169,
17 Oct 2023,1:30:00 PM,INR / 100 JPY,55.64,
16 Oct 2023,1:30:00 PM,INR / 1 USD,83.2632,
16 Oct 2023,1:30:00 PM,INR / 1 GBP,101.324,
16 Oct 2023,1:30:00 PM,INR / 1 EUR,87.7061,
16 Oct 2023,1:30:00 PM,INR / 100 JPY,55.69,
13 Oct 2023,1:30:00 PM,INR / 1 USD,83.2574,
13 Oct 2023,1:30:00 PM,INR / 1 GBP,101.518,
13 Oct 2023,1:30:00 PM,INR / 1 EUR,87.7616,
13 Oct 2023,1:30:00 PM,INR / 100 JPY,55.6,
12 Oct 2023,1:30:00 PM,INR / 1 USD,83.1834,
12 Oct 2023,1:30:00 PM,INR / 1 GBP,102.557,
12 Oct 2023,1:30:00 PM,INR / 1 EUR,88.485,
12 Oct 2023,1:30:00 PM,INR / 100 JPY,55.83,
11 Oct 2023,1:30:00 PM,INR / 1 USD,83.2368,
11 Oct 2023,1:30:00 PM,INR / 1 GBP,102.276,
11 Oct 2023,1:30:00 PM,INR / 1 EUR,88.2538,
11 Oct 2023,1:30:00 PM,INR / 100 JPY,55.89,
10 Oct 2023,1:30:00 PM,INR / 1 USD,83.2556,
10 Oct 2023,1:30:00 PM,INR / 1 GBP,101.751,
10 Oct 2023,1:30:00 PM,INR / 1 EUR,87.8957,
10 Oct 2023,1:30:00 PM,INR / 100 JPY,55.95,
09 Oct 2023,1:30:00 PM,INR / 1 USD,83.2542,
09 Oct 2023,1:30:00 PM,INR / 1 GBP,101.592,
09 Oct 2023,1:30:00 PM,INR / 1 EUR,87.796,
09 Oct 2023,1:30:00 PM,INR / 100 JPY,55.81,
06 Oct 2023,1:30:00 PM,INR / 1 USD,83.2388,
06 Oct 2023,1:30:00 PM,INR / 1 GBP,101.29,
06 Oct 2023,1:30:00 PM,INR / 1 EUR,87.6815,
06 Oct 2023,1:30:00 PM,INR / 100 JPY,55.88,
05 Oct 2023,1:30:00 PM,INR / 1 USD,83.2413,
05 Oct 2023,1:30:00 PM,INR / 1 GBP,101.066,
05 Oct 2023,1:30:00 PM,INR / 1 EUR,87.4716,
05 Oct 2023,1:30:00 PM,INR / 100 JPY,55.95,
04 Oct 2023,1:30:00 PM,INR / 1 USD,83.2588,
04 Oct 2023,1:30:00 PM,INR / 1 GBP,100.413,
04 Oct 2023,1:30:00 PM,INR / 1 EUR,87.0782,
04 Oct 2023,1:30:00 PM,INR / 100 JPY,55.78,
03 Oct 2023,1:30:00 PM,INR / 1 USD,83.1812,
03 Oct 2023,1:30:00 PM,INR / 1 GBP,100.392,
03 Oct 2023,1:30:00 PM,INR / 1 EUR,87.068,
03 Oct 2023,1:30:00 PM,INR / 100 JPY,55.5,
29 Sep 2023,1:30:00 PM,INR / 1 USD,83.058,
29 Sep 2023,1:30:00 PM,INR / 1 GBP,101.671,
29 Sep 2023,1:30:00 PM,INR / 1 EUR,87.9379,
29 Sep 2023,1:30:00 PM,INR / 100 JPY,55.81,
28 Sep 2023,1:30:00 PM,INR / 1 USD,83.1591,
28 Sep 2023,1:30:00 PM,INR / 1 GBP,100.916,
28 Sep 2023,1:30:00 PM,INR / 1 EUR,87.3442,
28 Sep 2023,1:30:00 PM,INR / 100 JPY,55.66,
27 Sep 2023,1:30:00 PM,INR / 1 USD,83.2188,
27 Sep 2023,1:30:00 PM,INR / 1 GBP,101.108,
27 Sep 2023,1:30:00 PM,INR / 1 EUR,87.9201,
27 Sep 2023,1:30:00 PM,INR / 100 JPY,55.81,
26 Sep 2023,1:30:00 PM,INR / 1 USD,83.2328,
26 Sep 2023,1:30:00 PM,INR / 1 GBP,101.391,
26 Sep 2023,1:30:00 PM,INR / 1 EUR,88.0581,
26 Sep 2023,1:30:00 PM,INR / 100 JPY,55.81,
25 Sep 2023,1:30:00 PM,INR / 1 USD,83.0968,
25 Sep 2023,1:30:00 PM,INR / 1 GBP,101.698,
25 Sep 2023,1:30:00 PM,INR / 1 EUR,88.4543,
25 Sep 2023,1:30:00 PM,INR / 100 JPY,56.01,
22 Sep 2023,1:30:00 PM,INR / 1 USD,82.9477,
22 Sep 2023,1:30:00 PM,INR / 1 GBP,101.869,
22 Sep 2023,1:30:00 PM,INR / 1 EUR,88.347,
22 Sep 2023,1:30:00 PM,INR / 100 JPY,55.99,
21 Sep 2023,1:30:00 PM,INR / 1 USD,83.1511,
21 Sep 2023,1:30:00 PM,INR / 1 GBP,102.437,
21 Sep 2023,1:30:00 PM,INR / 1 EUR,88.511,
21 Sep 2023,1:30:00 PM,INR / 100 JPY,56.05,
20 Sep 2023,1:30:00 PM,INR / 1 USD,83.2553,
20 Sep 2023,1:30:00 PM,INR / 1 GBP,102.841,
20 Sep 2023,1:30:00 PM,INR / 1 EUR,88.9966,
20 Sep 2023,1:30:00 PM,INR / 100 JPY,56.28,
18 Sep 2023,1:30:00 PM,INR / 1 USD,83.2102,
18 Sep 2023,1:30:00 PM,INR / 1 GBP,103.156,
18 Sep 2023,1:30:00 PM,INR / 1 EUR,88.7559,
18 Sep 2023,1:30:00 PM,INR / 100 JPY,56.37,
15 Sep 2023,1:30:00 PM,INR / 1 USD,83.0557,
15 Sep 2023,1:30:00 PM,INR / 1 GBP,103.23,
15 Sep 2023,1:30:00 PM,INR / 1 EUR,88.5662,
15 Sep 2023,1:30:00 PM,INR / 100 JPY,56.28,
14 Sep 2023,1:30:00 PM,INR / 1 USD,82.976,
14 Sep 2023,1:30:00 PM,INR / 1 GBP,103.683,
14 Sep 2023,1:30:00 PM,INR / 1 EUR,89.1516,
14 Sep 2023,1:30:00 PM,INR / 100 JPY,56.39,
13 Sep 2023,1:30:00 PM,INR / 1 USD,82.9527,
13 Sep 2023,1:30:00 PM,INR / 1 GBP,103.298,
13 Sep 2023,1:30:00 PM,INR / 1 EUR,89.1122,
13 Sep 2023,1:30:00 PM,INR / 100 JPY,56.33,
12 Sep 2023,1:30:00 PM,INR / 1 USD,82.976,
12 Sep 2023,1:30:00 PM,INR / 1 GBP,103.789,
12 Sep 2023,1:30:00 PM,INR / 1 EUR,89.0576,
12 Sep 2023,1:30:00 PM,INR / 100 JPY,56.49,
11 Sep 2023,1:30:00 PM,INR / 1 USD,82.8809,
11 Sep 2023,1:30:00 PM,INR / 1 GBP,103.746,
11 Sep 2023,1:30:00 PM,INR / 1 EUR,88.9511,
11 Sep 2023,1:30:00 PM,INR / 100 JPY,56.73,
08 Sep 2023,1:30:00 PM,INR / 1 USD,83.1589,
08 Sep 2023,1:30:00 PM,INR / 1 GBP,103.933,
08 Sep 2023,1:30:00 PM,INR / 1 EUR,89.1486,
08 Sep 2023,1:30:00 PM,INR / 100 JPY,56.5,
07 Sep 2023,1:30:00 PM,INR / 1 USD,83.1829,
07 Sep 2023,1:30:00 PM,INR / 1 GBP,103.961,
07 Sep 2023,1:30:00 PM,INR / 1 EUR,89.1821,
07 Sep 2023,1:30:00 PM,INR / 100 JPY,56.4,
06 Sep 2023,1:30:00 PM,INR / 1 USD,83.0902,
06 Sep 2023,1:30:00 PM,INR / 1 GBP,104.439,
06 Sep 2023,1:30:00 PM,INR / 1 EUR,89.1785,
06 Sep 2023,1:30:00 PM,INR / 100 JPY,56.45,
05 Sep 2023,1:30:00 PM,INR / 1 USD,82.944,
05 Sep 2023,1:30:00 PM,INR / 1 GBP,104.405,
05 Sep 2023,1:30:00 PM,INR / 1 EUR,89.3169,
05 Sep 2023,1:30:00 PM,INR / 100 JPY,56.44,
04 Sep 2023,1:30:00 PM,INR / 1 USD,82.7373,
04 Sep 2023,1:30:00 PM,INR / 1 GBP,104.358,
04 Sep 2023,1:30:00 PM,INR / 1 EUR,89.2559,
04 Sep 2023,1:30:00 PM,INR / 100 JPY,56.6,
01 Sep 2023,1:30:00 PM,INR / 1 USD,82.6648,
01 Sep 2023,1:30:00 PM,INR / 1 GBP,104.645,
01 Sep 2023,1:30:00 PM,INR / 1 EUR,89.6169,
01 Sep 2023,1:30:00 PM,INR / 100 JPY,56.79,
31 Aug 2023,1:30:00 PM,INR / 1 USD,82.6784,
31 Aug 2023,1:30:00 PM,INR / 1 GBP,105.093,
31 Aug 2023,1:30:00 PM,INR / 1 EUR,90.2242,
31 Aug 2023,1:30:00 PM,INR / 100 JPY,56.63,
30 Aug 2023,1:30:00 PM,INR / 1 USD,82.7698,
30 Aug 2023,1:30:00 PM,INR / 1 GBP,104.576,
30 Aug 2023,1:30:00 PM,INR / 1 EUR,90.0061,
30 Aug 2023,1:30:00 PM,INR / 100 JPY,56.6,
29 Aug 2023,1:30:00 PM,INR / 1 USD,82.6498,
29 Aug 2023,1:30:00 PM,INR / 1 GBP,104.303,
29 Aug 2023,1:30:00 PM,INR / 1 EUR,89.3836,
29 Aug 2023,1:30:00 PM,INR / 100 JPY,56.46,
28 Aug 2023,1:30:00 PM,INR / 1 USD,82.6126,
28 Aug 2023,1:30:00 PM,INR / 1 GBP,104.151,
28 Aug 2023,1:30:00 PM,INR / 1 EUR,89.3615,
28 Aug 2023,1:30:00 PM,INR / 100 JPY,56.45,
25 Aug 2023,1:30:00 PM,INR / 1 USD,82.6523,
25 Aug 2023,1:30:00 PM,INR / 1 GBP,103.93,
25 Aug 2023,1:30:00 PM,INR / 1 EUR,89.1681,
25 Aug 2023,1:30:00 PM,INR / 100 JPY,56.58,
24 Aug 2023,1:30:00 PM,INR / 1 USD,82.5517,
24 Aug 2023,1:30:00 PM,INR / 1 GBP,105.025,
24 Aug 2023,1:30:00 PM,INR / 1 EUR,89.7364,
24 Aug 2023,1:30:00 PM,INR / 100 JPY,56.9,
23 Aug 2023,1:30:00 PM,INR / 1 USD,82.9218,
23 Aug 2023,1:30:00 PM,INR / 1 GBP,105.728,
23 Aug 2023,1:30:00 PM,INR / 1 EUR,90.0581,
23 Aug 2023,1:30:00 PM,INR / 100 JPY,56.93,
22 Aug 2023,1:30:00 PM,INR / 1 USD,83.067,
22 Aug 2023,1:30:00 PM,INR / 1 GBP,106.248,
22 Aug 2023,1:30:00 PM,INR / 1 EUR,90.6926,
22 Aug 2023,1:30:00 PM,INR / 100 JPY,56.93,
21 Aug 2023,1:30:00 PM,INR / 1 USD,83.1146,
21 Aug 2023,1:30:00 PM,INR / 1 GBP,105.822,
21 Aug 2023,1:30:00 PM,INR / 1 EUR,90.422,
21 Aug 2023,1:30:00 PM,INR / 100 JPY,57.15,
18 Aug 2023,1:30:00 PM,INR / 1 USD,83.0905,
18 Aug 2023,1:30:00 PM,INR / 1 GBP,105.746,
18 Aug 2023,1:30:00 PM,INR / 1 EUR,90.4351,
18 Aug 2023,1:30:00 PM,INR / 100 JPY,57.21,
17 Aug 2023,1:30:00 PM,INR / 1 USD,83.1263,
17 Aug 2023,1:30:00 PM,INR / 1 GBP,105.881,
17 Aug 2023,1:30:00 PM,INR / 1 EUR,90.4758,
17 Aug 2023,1:30:00 PM,INR / 100 JPY,56.81,
14 Aug 2023,1:30:00 PM,INR / 1 USD,82.9521,
14 Aug 2023,1:30:00 PM,INR / 1 GBP,105.206,
14 Aug 2023,1:30:00 PM,INR / 1 EUR,90.6982,
14 Aug 2023,1:30:00 PM,INR / 100 JPY,57.29,
11 Aug 2023,1:30:00 PM,INR / 1 USD,82.7796,
11 Aug 2023,1:30:00 PM,INR / 1 GBP,105.235,
11 Aug 2023,1:30:00 PM,INR / 1 EUR,91.0233,
11 Aug 2023,1:30:00 PM,INR / 100 JPY,57.19,
10 Aug 2023,1:30:00 PM,INR / 1 USD,82.8372,
10 Aug 2023,1:30:00 PM,INR / 1 GBP,105.441,
10 Aug 2023,1:30:00 PM,INR / 1 EUR,91.0602,
10 Aug 2023,1:30:00 PM,INR / 100 JPY,57.52,
09 Aug 2023,1:30:00 PM,INR / 1 USD,82.8166,
09 Aug 2023,1:30:00 PM,INR / 1 GBP,105.749,
09 Aug 2023,1:30:00 PM,INR / 1 EUR,90.8708,
09 Aug 2023,1:30:00 PM,INR / 100 JPY,57.85,
08 Aug 2023,1:30:00 PM,INR / 1 USD,82.7968,
08 Aug 2023,1:30:00 PM,INR / 1 GBP,105.689,
08 Aug 2023,1:30:00 PM,INR / 1 EUR,91.0621,
08 Aug 2023,1:30:00 PM,INR / 100 JPY,57.87,
07 Aug 2023,1:30:00 PM,INR / 1 USD,82.7431,
07 Aug 2023,1:30:00 PM,INR / 1 GBP,105.258,
07 Aug 2023,1:30:00 PM,INR / 1 EUR,90.8376,
07 Aug 2023,1:30:00 PM,INR / 100 JPY,58.18,
04 Aug 2023,1:30:00 PM,INR / 1 USD,82.7978,
04 Aug 2023,1:30:00 PM,INR / 1 GBP,105.298,
04 Aug 2023,1:30:00 PM,INR / 1 EUR,90.6713,
04 Aug 2023,1:30:00 PM,INR / 100 JPY,58.11,
03 Aug 2023,1:30:00 PM,INR / 1 USD,82.7171,
03 Aug 2023,1:30:00 PM,INR / 1 GBP,105.019,
03 Aug 2023,1:30:00 PM,INR / 1 EUR,90.466,
03 Aug 2023,1:30:00 PM,INR / 100 JPY,57.61,
02 Aug 2023,1:30:00 PM,INR / 1 USD,82.5347,
02 Aug 2023,1:30:00 PM,INR / 1 GBP,105.344,
02 Aug 2023,1:30:00 PM,INR / 1 EUR,90.6468,
02 Aug 2023,1:30:00 PM,INR / 100 JPY,57.8,
01 Aug 2023,1:30:00 PM,INR / 1 USD,82.2833,
01 Aug 2023,1:30:00 PM,INR / 1 GBP,105.578,
01 Aug 2023,1:30:00 PM,INR / 1 EUR,90.4595,
01 Aug 2023,1:30:00 PM,INR / 100 JPY,57.69,
31 Jul 2023,1:30:00 PM,INR / 1 USD,82.2481,
31 Jul 2023,1:30:00 PM,INR / 1 GBP,105.764,
31 Jul 2023,1:30:00 PM,INR / 1 EUR,90.5787,
31 Jul 2023,1:30:00 PM,INR / 100 JPY,58.06,
28 Jul 2023,1:30:00 PM,INR / 1 USD,82.2465,
28 Jul 2023,1:30:00 PM,INR / 1 GBP,105.276,
28 Jul 2023,1:30:00 PM,INR / 1 EUR,90.316,
28 Jul 2023,1:30:00 PM,INR / 100 JPY,58.95,
27 Jul 2023,1:30:00 PM,INR / 1 USD,81.9923,
27 Jul 2023,1:30:00 PM,INR / 1 GBP,106.211,
27 Jul 2023,1:30:00 PM,INR / 1 EUR,90.9584,
27 Jul 2023,1:30:00 PM,INR / 100 JPY,58.51,
26 Jul 2023,1:30:00 PM,INR / 1 USD,81.988,
26 Jul 2023,1:30:00 PM,INR / 1 GBP,105.741,
26 Jul 2023,1:30:00 PM,INR / 1 EUR,90.717,
26 Jul 2023,1:30:00 PM,INR / 100 JPY,58.29,
25 Jul 2023,1:30:00 PM,INR / 1 USD,81.8088,
25 Jul 2023,1:30:00 PM,INR / 1 GBP,105.103,
25 Jul 2023,1:30:00 PM,INR / 1 EUR,90.6572,
25 Jul 2023,1:30:00 PM,INR / 100 JPY,57.84,
24 Jul 2023,1:30:00 PM,INR / 1 USD,81.9246,
24 Jul 2023,1:30:00 PM,INR / 1 GBP,105.446,
24 Jul 2023,1:30:00 PM,INR / 1 EUR,91.1559,
24 Jul 2023,1:30:00 PM,INR / 100 JPY,57.87,
21 Jul 2023,1:30:00 PM,INR / 1 USD,82.0217,
21 Jul 2023,1:30:00 PM,INR / 1 GBP,105.755,
21 Jul 2023,1:30:00 PM,INR / 1 EUR,91.4017,
21 Jul 2023,1:30:00 PM,INR / 100 JPY,58.51,
20 Jul 2023,1:30:00 PM,INR / 1 USD,82.0446,
20 Jul 2023,1:30:00 PM,INR / 1 GBP,106.039,
20 Jul 2023,1:30:00 PM,INR / 1 EUR,91.9928,
20 Jul 2023,1:30:00 PM,INR / 100 JPY,58.79,
19 Jul 2023,1:30:00 PM,INR / 1 USD,82.1029,
19 Jul 2023,1:30:00 PM,INR / 1 GBP,106.348,
19 Jul 2023,1:30:00 PM,INR / 1 EUR,92.1315,
19 Jul 2023,1:30:00 PM,INR / 100 JPY,58.9,
18 Jul 2023,1:30:00 PM,INR / 1 USD,82.0486,
18 Jul 2023,1:30:00 PM,INR / 1 GBP,107.361,
18 Jul 2023,1:30:00 PM,INR / 1 EUR,92.2823,
18 Jul 2023,1:30:00 PM,INR / 100 JPY,59.24,
17 Jul 2023,1:30:00 PM,INR / 1 USD,82.146,
17 Jul 2023,1:30:00 PM,INR / 1 GBP,107.443,
17 Jul 2023,1:30:00 PM,INR / 1 EUR,92.2905,
17 Jul 2023,1:30:00 PM,INR / 100 JPY,59.33,
14 Jul 2023,1:30:00 PM,INR / 1 USD,82.1021,
14 Jul 2023,1:30:00 PM,INR / 1 GBP,107.638,
14 Jul 2023,1:30:00 PM,INR / 1 EUR,92.0994,
14 Jul 2023,1:30:00 PM,INR / 100 JPY,59.51,
13 Jul 2023,1:30:00 PM,INR / 1 USD,82.1201,
13 Jul 2023,1:30:00 PM,INR / 1 GBP,106.829,
13 Jul 2023,1:30:00 PM,INR / 1 EUR,91.5064,
13 Jul 2023,1:30:00 PM,INR / 100 JPY,59.25,
12 Jul 2023,1:30:00 PM,INR / 1 USD,82.2817,
12 Jul 2023,1:30:00 PM,INR / 1 GBP,106.666,
12 Jul 2023,1:30:00 PM,INR / 1 EUR,90.7693,
12 Jul 2023,1:30:00 PM,INR / 100 JPY,59.03,
11 Jul 2023,1:30:00 PM,INR / 1 USD,82.3533,
11 Jul 2023,1:30:00 PM,INR / 1 GBP,106.276,
11 Jul 2023,1:30:00 PM,INR / 1 EUR,90.7506,
11 Jul 2023,1:30:00 PM,INR / 100 JPY,58.5,
10 Jul 2023,1:30:00 PM,INR / 1 USD,82.6335,
10 Jul 2023,1:30:00 PM,INR / 1 GBP,105.788,
10 Jul 2023,1:30:00 PM,INR / 1 EUR,90.4798,
10 Jul 2023,1:30:00 PM,INR / 100 JPY,57.94,
07 Jul 2023,1:30:00 PM,INR / 1 USD,82.6773,
07 Jul 2023,1:30:00 PM,INR / 1 GBP,105.382,
07 Jul 2023,1:30:00 PM,INR / 1 EUR,90.0747,
07 Jul 2023,1:30:00 PM,INR / 100 JPY,57.6,
06 Jul 2023,1:30:00 PM,INR / 1 USD,82.4572,
06 Jul 2023,1:30:00 PM,INR / 1 GBP,104.842,
06 Jul 2023,1:30:00 PM,INR / 1 EUR,89.593,
06 Jul 2023,1:30:00 PM,INR / 100 JPY,57.34,
05 Jul 2023,1:30:00 PM,INR / 1 USD,82.1616,
05 Jul 2023,1:30:00 PM,INR / 1 GBP,104.368,
05 Jul 2023,1:30:00 PM,INR / 1 EUR,89.3787,
05 Jul 2023,1:30:00 PM,INR / 100 JPY,56.78,
04 Jul 2023,1:30:00 PM,INR / 1 USD,81.9689,
04 Jul 2023,1:30:00 PM,INR / 1 GBP,104.023,
04 Jul 2023,1:30:00 PM,INR / 1 EUR,89.3537,
04 Jul 2023,1:30:00 PM,INR / 100 JPY,56.7,
03 Jul 2023,1:30:00 PM,INR / 1 USD,81.863,
03 Jul 2023,1:30:00 PM,INR / 1 GBP,103.783,
03 Jul 2023,1:30:00 PM,INR / 1 EUR,89.1483,
03 Jul 2023,1:30:00 PM,INR / 100 JPY,56.56,
30 Jun 2023,1:30:00 PM,INR / 1 USD,82.0428,
30 Jun 2023,1:30:00 PM,INR / 1 GBP,103.507,
30 Jun 2023,1:30:00 PM,INR / 1 EUR,89.1258,
30 Jun 2023,1:30:00 PM,INR / 100 JPY,56.77,
28 Jun 2023,1:30:00 PM,INR / 1 USD,82.0124,
28 Jun 2023,1:30:00 PM,INR / 1 GBP,104.362,
28 Jun 2023,1:30:00 PM,INR / 1 EUR,89.7456,
28 Jun 2023,1:30:00 PM,INR / 100 JPY,56.97,
27 Jun 2023,1:30:00 PM,INR / 1 USD,81.962,
27 Jun 2023,1:30:00 PM,INR / 1 GBP,104.41,
27 Jun 2023,1:30:00 PM,INR / 1 EUR,89.5347,
27 Jun 2023,1:30:00 PM,INR / 100 JPY,57.07,
26 Jun 2023,1:30:00 PM,INR / 1 USD,81.9729,
26 Jun 2023,1:30:00 PM,INR / 1 GBP,104.328,
26 Jun 2023,1:30:00 PM,INR / 1 EUR,89.3843,
26 Jun 2023,1:30:00 PM,INR / 100 JPY,57.15,
23 Jun 2023,1:30:00 PM,INR / 1 USD,82.051,
23 Jun 2023,1:30:00 PM,INR / 1 GBP,104.322,
23 Jun 2023,1:30:00 PM,INR / 1 EUR,89.6615,
23 Jun 2023,1:30:00 PM,INR / 100 JPY,57.27,
22 Jun 2023,1:30:00 PM,INR / 1 USD,81.9188,
22 Jun 2023,1:30:00 PM,INR / 1 GBP,104.451,
22 Jun 2023,1:30:00 PM,INR / 1 EUR,89.9654,
